X Y Z
1.216456441192400875e+06 3.439847844675789238e+05 3.581045021579650893e+03
1.216454563665784430e+06 3.439854237242027302e+05 3.580937372276632686e+03
1.216452685472295387e+06 3.439860233166422695e+05 3.580829908921692549e+03
1.216453483402728569e+06 3.439862043029013439e+05 3.580606831514831356e+03
1.216453358567739604e+06 3.439854501731575001e+05 3.580383940056048687e+03
1.216451545211107703e+06 3.439861616127922316e+05 3.580392834545344158e+03
1.216449616921880515e+06 3.439857951030811528e+05 3.580401914982718608e+03
1.216447630210722564e+06 3.439857819910817780e+05 3.580411181368172038e+03
1.216445670521289809e+06 3.439861297290948569e+05 3.580304833701703501e+03
1.216443727817197796e+06 3.439866082006192300e+05 3.580314471983313524e+03
1.216441760035099927e+06 3.439868916679074755e+05 3.580324296213002071e+03
1.216439769099667901e+06 3.439865865272320225e+05 3.580334306390768688e+03
1.216437794629468117e+06 3.439868451516430359e+05 3.580344502516614284e+03
1.216436129593522986e+06 3.439866346790674143e+05 3.580470684590538440e+03
1.216435907056418713e+06 3.439861464707797859e+05 3.580712852612541155e+03
1.216435866524056531e+06 3.439870373278110055e+05 3.580839406582622360e+03
1.216435649427941535e+06 3.439866831000304082e+05 3.580966146500782088e+03
1.216435872481618542e+06 3.439863891309389728e+05 3.581208872367020376e+03
1.216435304887465667e+06 3.439867471857795026e+05 3.581335984181337608e+03
1.216436052567230072e+06 3.439868087928980822e+05 3.581463281943732909e+03
1.216434183368624421e+06 3.439867320163259283e+05 3.581474965654206699e+03
1.216432294136899989e+06 3.439868952265545959e+05 3.581602635312759048e+03
1.216430286440589465e+06 3.439867675547411200e+05 3.581730490919389922e+03
1.216428302002871875e+06 3.439864362082673470e+05 3.581742732474099284e+03
1.216426295759480679e+06 3.439864248349047848e+05 3.581870959976887661e+03
1.216424281714358833e+06 3.439865136992915650e+05 3.581883573427754072e+03
1.216422265109983739e+06 3.439864767281816457e+05 3.582012172826699043e+03
1.216420356181893498e+06 3.439869905059024459e+05 3.582140958173722993e+03
1.216418623417272698e+06 3.439879953343613888e+05 3.582269929468825012e+03
1.216416999588127015e+06 3.439891924412176595e+05 3.582399086712006010e+03
1.216415826980684418e+06 3.439908024459795561e+05 3.582644229903265114e+03
1.216416245411191601e+06 3.439903759511103854e+05 3.582773759042602705e+03
1.216415991951870732e+06 3.439919866902280482e+05 3.583019274130019312e+03
1.216416311447668821e+06 3.439938282015426084e+05 3.583264975165513988e+03
1.216415950244290987e+06 3.439957559585173731e+05 3.583742462149087714e+03
1.216415376501678955e+06 3.439975840049268445e+05 3.583988535080739894e+03
1.216416124202193925e+06 3.439994124318302493e+05 3.584234793960469688e+03
1.216416103927724529e+06 3.439996984553983784e+05 3.584365438788278880e+03
1.216416038764770143e+06 3.440011820631011506e+05 3.584727869564166213e+03
1.216415687269615941e+06 3.440027828612754238e+05 3.585437886288132631e+03
1.216415561199293239e+06 3.440047574240983813e+05 3.585916488960177503e+03
1.216415711467891000e+06 3.440067210817853338e+05 3.586279477580300863e+03
1.216415805634685326e+06 3.440086516320728697e+05 3.586758452148501874e+03
1.216415959320318187e+06 3.440105607173235039e+05 3.587237612664782318e+03
1.216416018358262256e+06 3.440124691675728536e+05 3.587716959129141287e+03
1.216415734893194865e+06 3.440143672308373498e+05 3.588196491541578780e+03
1.216415289360751165e+06 3.440162484151253593e+05 3.588792009902094378e+03
1.216414822301172419e+06 3.440181111690904945e+05 3.589271914210688919e+03
1.216414164789279923e+06 3.440199625722259516e+05 3.589636204467361495e+03
1.216413661403073696e+06 3.440218784042368643e+05 3.590000680672113049e+03
1.216413218919491861e+06 3.440238196952590952e+05 3.590365342824943127e+03
1.216412972218279727e+06 3.440257840036745183e+05 3.590730190925851275e+03
1.216412641057467554e+06 3.440277291670868872e+05 3.591095224974838402e+03
1.216412009484447073e+06 3.440295457282394054e+05 3.591460444971904508e+03
1.216410674743633019e+06 3.440309452375559486e+05 3.591941650917048719e+03
1.216409913336181082e+06 3.440327876128636417e+05 3.592307242810271418e+03
1.216409228646404110e+06 3.440346576308315853e+05 3.592557220651572607e+03
1.216408640668967739e+06 3.440365624958717963e+05 3.592923184440951900e+03
1.216408200997330714e+06 3.440385029820050695e+05 3.593289334178410172e+03
1.216407798482431797e+06 3.440404530017870129e+05 3.593539869863946933e+03
1.216407149482912384e+06 3.440423502595169703e+05 3.593790591497562673e+03
1.216406447645585751e+06 3.440442258368113544e+05 3.594157299079256518e+03
1.216405734381400049e+06 3.440460904168738634e+05 3.594408392609028851e+03
1.216405399436360924e+06 3.440480706362830242e+05 3.594659672086880164e+03
1.216404883746782783e+06 3.440500102692477521e+05 3.594911137512809546e+03
1.216404465322685195e+06 3.440519576786824618e+05 3.595162788886817452e+03
1.216404507515702862e+06 3.440539687354815542e+05 3.595414626208904338e+03
1.216404609765909612e+06 3.440559753048438579e+05 3.595666649479069292e+03
1.216404757437913213e+06 3.440579814860189799e+05 3.595803058697313190e+03
1.216404931432028301e+06 3.440599889962666784e+05 3.596055453863634739e+03
1.216405686898987973e+06 3.440618518546893611e+05 3.596192234978035685e+03
1.216406481675338233e+06 3.440637056473692064e+05 3.596445002040514737e+03
1.216407245268459897e+06 3.440655728574763634e+05 3.596582155051072732e+03
1.216406697191616287e+06 3.440636865009475150e+05 3.596719494009709251e+03
1.216405521745738108e+06 3.440640388754646992e+05 3.596741218916423804e+03
1.216405360629855888e+06 3.440657295770994970e+05 3.596994729771217408e+03
1.216405616159225348e+06 3.440669153690880630e+05 3.597248426574089535e+03
1.216405441980796400e+06 3.440688030096177827e+05 3.597386509325039697e+03
1.216405632835556753e+06 3.440708032759192283e+05 3.597640578024068873e+03
1.216405235045884503e+06 3.440703912925379118e+05 3.597779032671176537e+03
1.216405653904041275e+06 3.440694392883121036e+05 3.597917673266362726e+03
1.216405365493497113e+06 3.440688223250815063e+05 3.598056499809627439e+03
1.216405834590763552e+06 3.440697137529943720e+05 3.598311312300970258e+03
1.216406217956603738e+06 3.440694394395159325e+05 3.598682110740392091e+03
1.216406863436159678e+06 3.440709978520494187e+05 3.598937295127892412e+03
1.216406035508255241e+06 3.440726231416330556e+05 3.599076865463471222e+03
1.216406671907344833e+06 3.440721584636255866e+05 3.599216621747128556e+03
1.216406981967945583e+06 3.440741455525046913e+05 3.599356563978864415e+03
1.216406119952990906e+06 3.440756169104916626e+05 3.599496692158678798e+03
1.216405925865655765e+06 3.440773422387359897e+05 3.599521206286571669e+03
1.216406308571825502e+06 3.440790556803144864e+05 3.599430106362543029e+03
1.216406028564862907e+06 3.440810183241245686e+05 3.599454992386593403e+03
1.216405749757854966e+06 3.440817330299610039e+05 3.599480064358721847e+03
1.216405253359555732e+06 3.440813747656703927e+05 3.599852722278928923e+03
1.216405049779151101e+06 3.440814867212937679e+05 3.599878166147214415e+03
1.216405492766060866e+06 3.440833678315062425e+05 3.599903795963578432e+03
1.216406129775816808e+06 3.440852802281238255e+05 3.599929611728021428e+03
1.216405086045597447e+06 3.440869433456704719e+05 3.600071413440542528e+03
1.216406219563457184e+06 3.440885303177828901e+05 3.599981801101142537e+03
1.216405486764134606e+06 3.440880596046738210e+05 3.600123974709820686e+03
1.216404823850362562e+06 3.440867073095816886e+05 3.599918934266577708e+03
1.216406270854184404e+06 3.440878187844504719e+05 3.599945679771412870e+03
1.216405506986611988e+06 3.440874237332062912e+05 3.600088411224327047e+03
1.216406087748278165e+06 3.440883872501017177e+05 3.600231328625319293e+03
1.216407169324779883e+06 3.440900797784663737e+05 3.600258631974390482e+03
1.216407313232219080e+06 3.440914385667888564e+05 3.600170321271539706e+03
1.216408040226884652e+06 3.440923356514993939e+05 3.599966396516767873e+03
1.216408956542000873e+06 3.440935889323604642e+05 3.599646857710074528e+03
1.216408983026831876e+06 3.440939192485017120e+05 3.599674904851459814e+03
1.216408794603068847e+06 3.440940711143012159e+05 3.599703137940923170e+03
1.216409803790995618e+06 3.440944623878624989e+05 3.599847356978465541e+03
1.216410230240495875e+06 3.440950576031634118e+05 3.599875961964086400e+03
1.216410089292138349e+06 3.440948610633346834e+05 3.599904752897785329e+03
1.216409818935067626e+06 3.440944511165522854e+05 3.600049529779563272e+03
1.216410730776252924e+06 3.440957342428311240e+05 3.600078692609419704e+03
1.216410733324120985e+06 3.440967983247853117e+05 3.599876441387354589e+03
1.216410933841010556e+06 3.440984314840318402e+05 3.599442776113367927e+03
1.216411579232518561e+06 3.440981893738433719e+05 3.599009296787459789e+03
1.216411407774802065e+06 3.440981132844054373e+05 3.599155003409630353e+03
1.216411529679815052e+06 3.440994276159768924e+05 3.599185095979879407e+03
1.216412706353448564e+06 3.440991955211163149e+05 3.599215374498206984e+03
1.216412620004412485e+06 3.440987210503731039e+05 3.599014238964613014e+03
1.216412043023683596e+06 3.441004435180493747e+05 3.599044889379098095e+03
1.216412645868810359e+06 3.441023506423061481e+05 3.598959925741661209e+03
1.216413338748882059e+06 3.441035960559459636e+05 3.598759348052302812e+03
1.216413836850883206e+06 3.441046012779588928e+05 3.598211556311022832e+03
1.216415098474547034e+06 3.441048973432464409e+05 3.598011350517821938e+03
1.216415348128164420e+06 3.441064586547121289e+05 3.597695530672699078e+03
1.216415775375288213e+06 3.441077778951324872e+05 3.597379896775654743e+03
1.216416343221625779e+06 3.441095050456162426e+05 3.597064448826689386e+03
1.216416005923292367e+06 3.441097033280761680e+05 3.596980786825802625e+03
1.216416825069018872e+06 3.441099861079931725e+05 3.596781510772993897e+03
1.216416948044173419e+06 3.441107897473066114e+05 3.596466620668263658e+03
1.216417167667629430e+06 3.441122241005918477e+05 3.596151916511612399e+03
1.216417919522855897e+06 3.441122252763959114e+05 3.595489998303039556e+03
1.216418819687430747e+06 3.441139015493677580e+05 3.595291466042544926e+03
1.216418882537590805e+06 3.441147844084418612e+05 3.594745719730129167e+03
1.216419873778730631e+06 3.441158567816091818e+05 3.594200159365791933e+03
1.216421084816917777e+06 3.441174134749477962e+05 3.594117984949532911e+03
1.216421190249520587e+06 3.441191278036488220e+05 3.593804396481353251e+03
1.216421230123193003e+06 3.441206784324967302e+05 3.593259393961251135e+03
1.216421107891665539e+06 3.441220106391438749e+05 3.592714577389228452e+03
1.216421789931005798e+06 3.441237508756120224e+05 3.592401546765283456e+03
1.216422473236760823e+06 3.441255840188479633e+05 3.592320302089417510e+03
1.216423176026846748e+06 3.441274248051802278e+05 3.592123443361629597e+03
1.216423835968156345e+06 3.441292070387021522e+05 3.591926770581921119e+03
1.216423810293341521e+06 3.441304601802669931e+05 3.591382883750290148e+03
1.216424984818660654e+06 3.441317951696409727e+05 3.591186582866738263e+03
1.216426078269340564e+06 3.441327313115710276e+05 3.590874667931265321e+03
1.216426816252389457e+06 3.441334679871462286e+05 3.590794538943870066e+03
1.216426266883220524e+06 3.441353840234450763e+05 3.590830395904553825e+03
1.216424913864349714e+06 3.441365852493729326e+05 3.590750638813316073e+03
1.216425806470066542e+06 3.441383134035279509e+05 3.590555267670156809e+03
1.216426598884945503e+06 3.441400799838496023e+05 3.590591682475076141e+03
1.216427124259065138e+06 3.441419465040077339e+05 3.590628283228073542e+03
1.216427942533820635e+06 3.441430967122225557e+05 3.590665069929150377e+03
1.216426445313811535e+06 3.441433497329173260e+05 3.591049442578304934e+03
1.216427125734515954e+06 3.441429227752924198e+05 3.591202401175538398e+03
1.216427385014293715e+06 3.441433283776667668e+05 3.591355545720850387e+03
1.216427215150033822e+06 3.441437294342783862e+05 3.591508876214240900e+03
1.216427991697497666e+06 3.441451758583028568e+05 3.591546592655709901e+03
1.216428070393531118e+06 3.441469956733013969e+05 3.591700295045257462e+03
1.216429499645570526e+06 3.441484185922478209e+05 3.591738383382883967e+03
1.216429302497964585e+06 3.441502875827149255e+05 3.591892457668588577e+03
1.216428447253831429e+06 3.441520880120226648e+05 3.592046717902372166e+03
1.216428508165482432e+06 3.441538627139457967e+05 3.592316964084233405e+03
1.216427619378737407e+06 3.441554482063375181e+05 3.592471596214173587e+03
1.216426500468903221e+06 3.441571124298162758e+05 3.592742214292192330e+03
1.216425410794231575e+06 3.441587957933288417e+05 3.592897218318289561e+03
1.216424260507290717e+06 3.441603938170288457e+05 3.593168208292465806e+03
1.216423031745896908e+06 3.441618849481316283e+05 3.593323584214720086e+03
1.216422257469828939e+06 3.441635237761907047e+05 3.593363346085052854e+03
1.216421917026482057e+06 3.441654198655453511e+05 3.593403293903464601e+03
1.216420891150820535e+06 3.441671478998500388e+05 3.593443427669954872e+03
1.216419895195775665e+06 3.441688878864389844e+05 3.593483747384523213e+03
1.216418974750562571e+06 3.441706506356113823e+05 3.593408453047170497e+03
1.216418506731660105e+06 3.441725430321181193e+05 3.593333344657895850e+03
1.216417886655060574e+06 3.441743242536812322e+05 3.593374222216700218e+03
1.216416476816114038e+06 3.441757288971547387e+05 3.593299485723582620e+03
1.216415511183702154e+06 3.441773227654923685e+05 3.593340735178544037e+03
1.216414724328600802e+06 3.441791457257224247e+05 3.593497970581583559e+03
1.216414366542442469e+06 3.441806544388933689e+05 3.593655391932702059e+03
1.216414602787652751e+06 3.441826562893327791e+05 3.593697199231899049e+03
1.216413996146358550e+06 3.441845774567771005e+05 3.593854992479174143e+03
1.216413160448410315e+06 3.441863953452375717e+05 3.593897171674528181e+03
1.216412131472208770e+06 3.441881251019336050e+05 3.593939536817960743e+03
1.216411311904656701e+06 3.441899625077579403e+05 3.594097887909471410e+03
1.216410974329417339e+06 3.441919270176548744e+05 3.594140624949061475e+03
1.216411090431021061e+06 3.441918482677447028e+05 3.594067747936729575e+03
1.216410352493639803e+06 3.441934147070869803e+05 3.593879256872476162e+03
1.216410284251464298e+06 3.441954066776940599e+05 3.593922551756301345e+03
1.216409480162044056e+06 3.441971744346019696e+05 3.593734432588204527e+03
1.216408864790663356e+06 3.441990253199333092e+05 3.593662299368186723e+03
1.216408760666297516e+06 3.442008897492375690e+05 3.593590352096247898e+03
1.216408182963732630e+06 3.442027630430789432e+05 3.593634390772387178e+03
1.216408378046575468e+06 3.442043650343375048e+05 3.593678615396604982e+03
1.216407696526406566e+06 3.442062273701215163e+05 3.593838825968901347e+03
1.216407340662819566e+06 3.442082136413331609e+05 3.593999222489276235e+03
1.216407192857321119e+06 3.442102236261955695e+05 3.594159804957729648e+03
1.216406910355904372e+06 3.442122214988528867e+05 3.594320573374261585e+03
1.216406744454684434e+06 3.442142309258633177e+05 3.594365727738872465e+03
1.216407072951174574e+06 3.442156844946495257e+05 3.594526868051561451e+03
1.216405674487197772e+06 3.442145218526188401e+05 3.594688194312328960e+03
1.216405666699275374e+06 3.442142635566857061e+05 3.594849706521174994e+03
1.216405557097521145e+06 3.442153363362825476e+05 3.594895604678099517e+03
1.216405693367283093e+06 3.442172876584244077e+05 3.594941688783103018e+03
1.216406189288773574e+06 3.442191955849602236e+05 3.594987958836184589e+03
1.216405878352696775e+06 3.442211321023384226e+05 3.594802814837344613e+03
1.216405376783715794e+06 3.442230464281650493e+05 3.594733656786583651e+03
1.216405463625685778e+06 3.442247008424450178e+05 3.594548884683901179e+03
1.216407098465249874e+06 3.442256014304518467e+05 3.594480098529296811e+03
1.216405534676686628e+06 3.442268165364324232e+05 3.594411498322771422e+03
1.216405361450267723e+06 3.442282814281072351e+05 3.594111484064324031e+03
1.216405777597132837e+06 3.442301812084554695e+05 3.594043255753955691e+03
1.216405816225874703e+06 3.442318810484340647e+05 3.593743613391665804e+03
1.216406378910610685e+06 3.442336591957224300e+05 3.593444156977454440e+03
1.216406624601510353e+06 3.442356245073976461e+05 3.593492286511321254e+03
1.216407348940613912e+06 3.442374617791452911e+05 3.593424801993267010e+03
1.216408059906397248e+06 3.442392902371922974e+05 3.593357503423291291e+03
1.216407624438668136e+06 3.442412135529452935e+05 3.593174590801394061e+03
1.216407866987483809e+06 3.442431617079742136e+05 3.593107664127575390e+03
1.216408315009099431e+06 3.442450775515458663e+05 3.593040923401835244e+03
1.216408292270505335e+06 3.442470433923589881e+05 3.592974368624173167e+03
1.216408093760355376e+06 3.442490307804026525e+05 3.593023799794590104e+03
1.216408211246054387e+06 3.442510121689752559e+05 3.592957616913085531e+03
1.216407996217226144e+06 3.442529841159805073e+05 3.592891619979659936e+03
1.216408133940617554e+06 3.442549940455824835e+05 3.592941608994311991e+03
1.216407800769068766e+06 3.442569512385473354e+05 3.593107583957043062e+03
1.216407257640075870e+06 3.442588893414721824e+05 3.593157944867852621e+03
1.216407070981826168e+06 3.442608986867858912e+05 3.593440091726740775e+03
1.216407029837915674e+06 3.442629113178191474e+05 3.593490824533707382e+03
1.216407091044935398e+06 3.442649271699800156e+05 3.593657543288752549e+03
1.216407024655550718e+06 3.442669440525529208e+05 3.593824447991876241e+03
1.216406822735096328e+06 3.442689516921118484e+05 3.593991538643078457e+03
1.216406639810160268e+06 3.442709608154606540e+05 3.594158815242359196e+03
1.216406452796894591e+06 3.442729690369985183e+05 3.594326277789718461e+03
1.216406185178491054e+06 3.442749677791561116e+05 3.594493926285156249e+03
1.216405923985840054e+06 3.442769309415375465e+05 3.594545960728672981e+03
1.216405857659518719e+06 3.442788745660702698e+05 3.594713981120267817e+03
1.216405351800431032e+06 3.442808067273763590e+05 3.594766387459941143e+03
1.216405410674569430e+06 3.442828128938799491e+05 3.594934779747693028e+03
1.216405012592020910e+06 3.442847203595691244e+05 3.595103357983523438e+03
1.216404186856245855e+06 3.442864410906884004e+05 3.595156322167432791e+03
1.216404129114757525e+06 3.442884039917609771e+05 3.595209472299420213e+03
1.216403230612008832e+06 3.442901709661784116e+05 3.595262808379486160e+03
1.216403000020476058e+06 3.442920266412614728e+05 3.595200530407631049e+03
1.216403229142478667e+06 3.442940208477308042e+05 3.595254238383854045e+03
1.216403397860908881e+06 3.442960223021417623e+05 3.595308132308156019e+03
1.216402203841773560e+06 3.442974741317027365e+05 3.595246412180536481e+03
1.216401856123392237e+06 3.442978733389898553e+05 3.595184878000995013e+03
1.216401079492850695e+06 3.442983640372502850e+05 3.595123529769532524e+03
1.216399922139284667e+06 3.442999323114549043e+05 3.595062367486148105e+03
1.216398922527795658e+06 3.443013905170769431e+05 3.595001391150842665e+03
1.216398709082182962e+06 3.443033646062962362e+05 3.594940600763615748e+03
1.216398682297958527e+06 3.443053088983981288e+05 3.594764196324467321e+03
1.216398419407150941e+06 3.443072416345541715e+05 3.594587977833397417e+03
1.216398167884188239e+06 3.443091829656974878e+05 3.594527745290406074e+03
1.216397633598148357e+06 3.443110245658466592e+05 3.594351898695492764e+03
1.216397149201519322e+06 3.443128221872188151e+05 3.594060438048658852e+03
1.216397188088610768e+06 3.443147336786792730e+05 3.593884963349903046e+03
1.216397252017735038e+06 3.443166951315441402e+05 3.593825474599225799e+03
1.216397514206042979e+06 3.443186243906478630e+05 3.593650371796626587e+03
1.216397855669311713e+06 3.443205370122423046e+05 3.593475454942106353e+03
1.216397478924732190e+06 3.443224521462783450e+05 3.593300724035665098e+03
1.216397476442198968e+06 3.443242830529109342e+05 3.593126179077301913e+03
1.216398120958388783e+06 3.443259874468215858e+05 3.592836020067017216e+03
1.216398131095521152e+06 3.443278904695966048e+05 3.592661847004811079e+03
1.216399237018235261e+06 3.443295244780604262e+05 3.592603659890683957e+03
1.216397910238078097e+06 3.443307039307273226e+05 3.592661458724634940e+03
1.216396719639469869e+06 3.443321985161669436e+05 3.592719443506664447e+03
1.216396031169534195e+06 3.443340936247517238e+05 3.592777614236772479e+03
1.216395742150702979e+06 3.443360885113992263e+05 3.592951770914959070e+03
1.216395473613335518e+06 3.443380884986971505e+05 3.593126113541224186e+03
1.216395204324298305e+06 3.443400882692126324e+05 3.593300642115567825e+03
1.216395141326640034e+06 3.443420991058240761e+05 3.593591156637990025e+03
1.216395190442501567e+06 3.443441159565451671e+05 3.593766057108491168e+03
1.216395328054200858e+06 3.443461279400990461e+05 3.593941143527070381e+03
1.216395516036020825e+06 3.443481371533555211e+05 3.594116415893728117e+03
1.216395393953075167e+06 3.443501499173386837e+05 3.594291874208464378e+03
1.216395210119470023e+06 3.443521578355405945e+05 3.594467518471279618e+03
1.216394943465671269e+06 3.443541562693076557e+05 3.594527548682172892e+03
1.216394785066143610e+06 3.443561618921997724e+05 3.594587764841144690e+03
1.216394728720377199e+06 3.443581693815112812e+05 3.594763966948195502e+03
1.216394872445280896e+06 3.443601765805976465e+05 3.594824555003324349e+03
1.216395073156015947e+06 3.443621768169670831e+05 3.594885329006531720e+03
1.216395326640618034e+06 3.443641703473901725e+05 3.594946288957818069e+03
1.216395687033228343e+06 3.443661448928479804e+05 3.595007434857182488e+03
1.216395645617792848e+06 3.443681270917420043e+05 3.595068766704625887e+03
1.216395422204805538e+06 3.443701233414692106e+05 3.595130284500147809e+03
1.216395302028924460e+06 3.443721345584749943e+05 3.595191988243747801e+03
1.216395536576122977e+06 3.443741322583071887e+05 3.595369677935426807e+03
1.216395841520602582e+06 3.443761252891556942e+05 3.595431753575184302e+03
1.216396200872337911e+06 3.443781094312618952e+05 3.595609815163020357e+03
1.216396651173513383e+06 3.443800732177034952e+05 3.595788062698934937e+03
1.216397042891013436e+06 3.443820423149985727e+05 3.595850696182927550e+03
1.216397076649609488e+06 3.443840409835964092e+05 3.596029315614999177e+03
1.216396594212361379e+06 3.443859554726467468e+05 3.596092320995149294e+03
1.216396649136098335e+06 3.443879695242375019e+05 3.596271312323377970e+03
1.216396484524578787e+06 3.443899648192216409e+05 3.596334689599685134e+03
1.216395859231248964e+06 3.443918702812361298e+05 3.596514052824070404e+03
1.216395589775194414e+06 3.443937814084992278e+05 3.596577801996534618e+03
1.216395232119915774e+06 3.443956499815755524e+05 3.596757537117077391e+03
1.216394983936348930e+06 3.443951455565170618e+05 3.596705858185698617e+03
1.216395827320913319e+06 3.443953407155845780e+05 3.596885965202398438e+03
1.216395157390187727e+06 3.443945137378599611e+05 3.597066258167176784e+03
1.216394973355062306e+06 3.443942523811779683e+05 3.597246737080033654e+03
1.216394804513065377e+06 3.443946095527133439e+05 3.597427401940969048e+03
1.216394631760800723e+06 3.443940531644907896e+05 3.597376652749982895e+03
1.216394321517284960e+06 3.443957152718922007e+05 3.597557689507075338e+03
1.216394145659049042e+06 3.443976763135587680e+05 3.597738912212246760e+03
1.216394094180411426e+06 3.443996708486433490e+05 3.597920320865496251e+03
1.216393481627094559e+06 3.444015930491285399e+05 3.598217715466824302e+03
1.216393386026453460e+06 3.444036065926969168e+05 3.598399496016230842e+03
1.216393077792231692e+06 3.444055985364466324e+05 3.598581462513715906e+03
1.216392590131360339e+06 3.444075512370242504e+05 3.598763614959279948e+03
1.216391972529117251e+06 3.444094713593171909e+05 3.598945953352922061e+03
1.216391586328002624e+06 3.444114519295681966e+05 3.599012677694642662e+03
1.216391642596102552e+06 3.444134343866890995e+05 3.599195387984442277e+03
1.216392125561246183e+06 3.444153872660748893e+05 3.599378284222319962e+03
1.216392756201834418e+06 3.444172997099317145e+05 3.599677166408276207e+03
1.216393011874456657e+06 3.444192740726677002e+05 3.599860434542311395e+03
1.216392814801963745e+06 3.444212677092492231e+05 3.600159688624424689e+03
1.216392897737560328e+06 3.444232784441612894e+05 3.600459128654616961e+03
1.216392652207209263e+06 3.444252531983117806e+05 3.600758754632887303e+03
1.216392277560617309e+06 3.444272325269104913e+05 3.600942766559236588e+03
1.216392158085952047e+06 3.444292435367371072e+05 3.601126964433663943e+03
1.216392188128042500e+06 3.444312604868098861e+05 3.601311348256170277e+03
1.216391964910440845e+06 3.444332599231203203e+05 3.601495918026755135e+03
1.216391557647124864e+06 3.444352277145599946e+05 3.601796473745418098e+03
1.216391152998971287e+06 3.444371870352042024e+05 3.602213015412160075e+03
1.216390773837044602e+06 3.444391371558064129e+05 3.602513943026980542e+03
1.216390287993882783e+06 3.444410483063101419e+05 3.603046656589878694e+03
1.216389811153169721e+06 3.444429053682734957e+05 3.603579556100856280e+03
1.216389505732494174e+06 3.444447659313525073e+05 3.604228441559912426e+03
1.216388436093580909e+06 3.444462548579802387e+05 3.604877512967046641e+03
1.216388058045919053e+06 3.444480241779064527e+05 3.605410970322259800e+03
1.216387630193822319e+06 3.444499039682890289e+05 3.605944613625551028e+03
1.216387046747510089e+06 3.444517853206301806e+05 3.606478442876921235e+03
1.216386673006014433e+06 3.444536923841068055e+05 3.606896658076369931e+03
1.216386655111878179e+06 3.444556458758536028e+05 3.607430859223896732e+03
1.216386066764858551e+06 3.444573928763055010e+05 3.607849446319502476e+03
1.216384560939228628e+06 3.444585859453860903e+05 3.608384019363186781e+03
1.216383175794858718e+06 3.444599422047397820e+05 3.608687178354949538e+03
1.216382077267886605e+06 3.444616171706637833e+05 3.609106323294790855e+03
1.216380981407312211e+06 3.444632995885934215e+05 3.609409854182711115e+03
1.216379816705293022e+06 3.444649377748158295e+05 3.609713571018709445e+03
1.216378694911942817e+06 3.444666075528761721e+05 3.609901673802786263e+03
1.216377574794938322e+06 3.444682788904964691e+05 3.610205762534941186e+03
1.216376336412669858e+06 3.444698656922280206e+05 3.610510037215175089e+03
1.216375111557516502e+06 3.444714654616687912e+05 3.610698697843487480e+03
1.216373909496707609e+06 3.444730821735928766e+05 3.611003344419878886e+03
1.216373000547567848e+06 3.444748830993743031e+05 3.611192376944348325e+03
1.216372101093311096e+06 3.444766890831239871e+05 3.611381595416896289e+03
1.216371213535560993e+06 3.444785014041975955e+05 3.611570999837523232e+03
1.216370090464566369e+06 3.444801759594203322e+05 3.611760590206228244e+03
1.216369251339998562e+06 3.444819869298256817e+05 3.612066166523011816e+03
1.216368646402451443e+06 3.444839120914345258e+05 3.612256128787874331e+03
1.216367386657076655e+06 3.444854873033717740e+05 3.612446277000814916e+03
1.216366197275154060e+06 3.444871164453976089e+05 3.612636611161834480e+03
1.216365008870932041e+06 3.444887456884789863e+05 3.612827131270932114e+03
1.216363699686143780e+06 3.444902810201430693e+05 3.613017837328108726e+03
1.216362425259808078e+06 3.444918396225918550e+05 3.613324529333363444e+03
1.216360935662335483e+06 3.444931524919207441e+05 3.613515607286697104e+03
1.216359243427103851e+06 3.444942448463340406e+05 3.613822671188109325e+03
1.216357776775554754e+06 3.444956240218441817e+05 3.614129921037599615e+03
1.216355805910320953e+06 3.444956129547678865e+05 3.614321556835168849e+03
1.216353862603397574e+06 3.444957169920278830e+05 3.614629178580816642e+03
1.216352400633370038e+06 3.444970236826462205e+05 3.614936986274542505e+03
1.216351099110350478e+06 3.444962385027028504e+05 3.615129179916347312e+03
1.216349905298240017e+06 3.444978279517500196e+05 3.615321559506230642e+03
1.216348490565082291e+06 3.444992446306233178e+05 3.615514125044192497e+03
1.216347693439584225e+06 3.445010930900360690e+05 3.615706876530232876e+03
1.216345855908254161e+06 3.445014637699926971e+05 3.615899813964351324e+03
1.216344062359952834e+06 3.445022949594035745e+05 3.616208737346548787e+03
1.216342757713024504e+06 3.445038187615734059e+05 3.616402046676824739e+03
1.216341874577285722e+06 3.445056321467155940e+05 3.616595541955179215e+03
1.216340863694475731e+06 3.445073768139275489e+05 3.616789223181612215e+03
1.216339886027005967e+06 3.445091406938597793e+05 3.616983090356123739e+03
1.216338964224590454e+06 3.445109358156224480e+05 3.617177143478713788e+03
1.216338288545306772e+06 3.445128354167556390e+05 3.617371382549382361e+03
1.216337776935684960e+06 3.445147821727563278e+05 3.617565807568129458e+03
1.216337029559814604e+06 3.445166166553829680e+05 3.617644618534955043e+03
1.216336652495653369e+06 3.445185230844687903e+05 3.617723615449859608e+03
1.216336576651731972e+06 3.445205269297573250e+05 3.617802798312842242e+03
1.216336058652244508e+06 3.445224473783658468e+05 3.617882167123903400e+03
1.216335857595309848e+06 3.445244120312433224e+05 3.618077521883043119e+03
1.216336243133982178e+06 3.445263893801461672e+05 3.618273062590261816e+03
1.216336483083520085e+06 3.445283914684230695e+05 3.618468789245558582e+03
